transport_type,stop,line,delay,theoretical_time,expectedArrivalTime,date,direction,year,month,day,hour,minute,seconds,temp,humidity,visibility,wind,rain
0,0089,39,,,,2020-11-06 00:47:32.747907,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:47:32.748510,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:47:32.749083,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:47:32.749645,,2020,11,4,0,47,32,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:48:34.947626,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:48:34.948313,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:48:34.948967,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:48:34.949612,,2020,11,4,0,48,34,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:49:39.184930,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:49:39.185614,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:49:39.186298,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:49:39.186954,,2020,11,4,0,49,39,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:50:39.802211,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:50:39.802902,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:50:39.803558,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:50:39.804206,,2020,11,4,0,50,39,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:51:40.715442,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:51:40.716132,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:51:40.716790,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:51:40.717439,,2020,11,4,0,51,40,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:52:41.300055,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:52:41.300743,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:52:41.301401,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:52:41.302095,,2020,11,4,0,52,41,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:53:41.957093,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:53:41.957797,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:53:41.958419,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:53:41.958928,,2020,11,4,0,53,41,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:54:42.768597,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,0089,44,,,,2020-11-06 00:54:42.769194,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,6608G,51,,,,2020-11-06 00:54:42.769762,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,6608G,82,,,,2020-11-06 00:54:42.770353,,2020,11,4,0,54,42,276.09,80,10000,2.1,0
0,0089,39,,,,2020-11-06 00:55:43.442519,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:55:43.443207,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:55:43.443862,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:55:43.444511,,2020,11,4,0,55,43,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:56:44.175391,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:56:44.175928,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,6608G,51,,,,2020-11-06 00:56:44.176436,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,6608G,82,,,,2020-11-06 00:56:44.176934,,2020,11,4,0,56,44,275.29,93,10000,1,0
0,0089,39,,,,2020-11-06 00:57:44.823641,,2020,11,4,0,57,44,275.29,93,10000,1,0
0,0089,44,,,,2020-11-06 00:57:44.824329,,2020,11,4,0,57,44,275.29,93,10000,1,0
